depth,qubits,qasm_definition
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[3]; creg c[3]; cu(3.4118061331488527,0.8389594932672174,0.19198225825120982,1.3209156813313088) q[1],q[0]; h q[2]; crz(3.9295771596215334) q[0],q[1]; cs q[2],q[0]; cu(5.289401747154194,5.704735711541698,0.8378600134093802,1.9374100063369109) q[2],q[0]; csdg q[2],q[1]; xx_minus_yy(1.592658261567759,0.289765864424347) q[0],q[1]; rzz(2.9414388204882713) q[1],q[0]; cp(3.709354273666808) q[2],q[0]; u1(3.822431254874197) q[1]; crz(2.1672551820321346) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[3]; creg c[3]; rxx(6.039204714109909) q[2],q[1]; y q[0]; swap q[0],q[1]; cswap q[2],q[0],q[1]; cu3(1.0127084405830298,4.069158219441042,1.5948879060945775) q[1],q[2]; cu3(1.2165646433560215,5.7939817005390015,5.032518512213078) q[2],q[0]; rccx q[2],q[0],q[1]; ryy(6.016258700202959) q[1],q[2]; cswap q[2],q[0],q[1]; csdg q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; c3sqrtx q[1],q[2],q[0],q[3]; c3sqrtx q[2],q[3],q[0],q[1]; c3sqrtx q[2],q[1],q[0],q[3]; cswap q[3],q[0],q[2]; s q[1]; h q[2]; ccx q[1],q[0],q[3]; c3sqrtx q[2],q[3],q[0],q[1]; rcccx q[1],q[0],q[2],q[3]; rcccx q[1],q[2],q[3],q[0]; rcccx q[3],q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; z q[0]; u3(5.784568384303431,2.6014469429335563,4.71513763720695) q[1]; rxx(3.0197850306630665) q[0],q[1]; csdg q[0],q[1]; cu(0.11648640170758258,6.085307491841471,6.1918789639174685,4.105329181884692) q[0],q[1]; sdg q[0]; sx q[1]; cu3(4.521966703713019,3.508747778471347,0.5853077729067753) q[1],q[0]; u1(6.1404916416141795) q[0]; r(1.4501806967766024,0.8411109204562357) q[1]; cx q[1],q[0]; u1(4.0944331813071555) q[0]; u(1.3922817544286608,3.5671617370356317,0.20176773390383626) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[4]; creg c[4]; id q[3]; t q[2]; rz(3.974078057469683) q[1]; rx(4.923036364848899) q[0]; rcccx q[2],q[1],q[3],q[0]; c3sqrtx q[0],q[2],q[1],q[3]; cswap q[2],q[3],q[0]; u3(0.9408766166856549,2.240556264165034,4.949803177641606) q[1]; u1(5.373774736229629) q[1]; ccx q[0],q[3],q[2]; c3sqrtx q[0],q[1],q[2],q[3]; rccx q[2],q[3],q[0]; p(1.5024050457030005) q[1]; rccx q[2],q[1],q[0]; u(4.4328095287074945,0.4065250260637378,2.0621980527508783) q[3]; sxdg q[0]; dcx q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,5,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[5]; creg c[5]; cswap q[4],q[1],q[0]; rz(1.2448321863586937) q[3]; cswap q[2],q[0],q[4]; xx_minus_yy(0.8966681089033988,3.7818018529335466) q[3],q[1]; c3sqrtx q[4],q[3],q[1],q[0]; cswap q[0],q[1],q[2]; rccx q[2],q[3],q[1]; ccx q[3],q[2],q[1]; sx q[0]; ccx q[1],q[0],q[3]; cx q[2],q[4]; ccz q[2],q[4],q[1]; ryy(5.865673169094278) q[3],q[0]; cswap q[4],q[1],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
9,5,"OPENQASM 2.0; include ""qelib1.inc""; gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[5]; creg c[5]; cswap q[1],q[4],q[2]; iswap q[3],q[0]; rccx q[4],q[2],q[3]; u(4.198402468746113,0.10023530825522162,0.045345665268783336) q[1]; z q[0]; rccx q[4],q[1],q[0]; rz(5.355359725272681) q[4]; rcccx q[3],q[2],q[0],q[1]; u(4.2759969603972845,2.251578935253327,2.639950705278859) q[4]; ccx q[1],q[2],q[0]; p(5.081864350226373) q[0]; ecr q[3],q[4]; rccx q[1],q[3],q[0]; id q[1]; rcccx q[4],q[2],q[0],q[3]; cp(0.5625147363665692) q[1],q[0]; x q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[4]; creg c[4]; rcccx q[3],q[1],q[2],q[0]; ccx q[0],q[1],q[3]; t q[2]; swap q[1],q[2]; xx_plus_yy(5.640223387412325,0.2722856682894752) q[3],q[0]; rccx q[1],q[2],q[3]; r(2.0225286945805068,3.8988786214963596) q[3]; cry(4.155304422341786) q[2],q[0]; tdg q[1]; rcccx q[2],q[0],q[1],q[3]; rcccx q[1],q[3],q[0],q[2]; cswap q[2],q[3],q[0]; c3sqrtx q[2],q[1],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[5]; creg c[5]; cswap q[1],q[0],q[3]; tdg q[2]; u(3.0316247977406716,3.2474976172514025,3.9266729881575753) q[4]; rcccx q[1],q[2],q[0],q[3]; cswap q[3],q[1],q[2]; xx_plus_yy(4.40738309914111,5.739288998166757) q[4],q[0]; rccx q[0],q[2],q[4]; cu1(3.1964029816556665) q[1],q[3]; ccz q[3],q[1],q[4]; sxdg q[0]; rx(2.175659159495474) q[2]; sdg q[1]; cu(2.3432082008116457,4.724271976406299,3.696311700226833,5.423685401093937) q[2],q[3]; iswap q[1],q[3]; cswap q[4],q[2],q[0]; rcccx q[1],q[3],q[0],q[2]; u3(1.2568650231061307,6.037309264542776,0.8682653909153656) q[4]; cs q[4],q[3]; rccx q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[2]; creg c[2]; u3(0.6246739088022324,0.25192966653489746,5.613491158185642) q[1]; csdg q[1],q[0]; rzx(4.094678689033758) q[1],q[0]; u(2.9838617620644583,1.878404478197419,6.232517271930207) q[0]; ry(5.120826473868809) q[0]; z q[1]; sx q[1]; cp(0.06682579493996195) q[0],q[1]; dcx q[1],q[0]; p(2.1802056096616056) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[2]; creg c[2]; rxx(4.021188430177487) q[1],q[0]; xx_minus_yy(5.524662819502591,2.337113640776079) q[1],q[0]; ch q[1],q[0]; cs q[1],q[0]; swap q[1],q[0]; crx(3.00012241299996) q[0],q[1]; cu(3.294906811551326,5.521710079334361,4.342723305930984,5.240053572595391) q[0],q[1]; cy q[0],q[1]; ch q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[2]; creg c[2]; u(5.947654655327584,1.106613974089375,1.9287224847118913) q[1]; rzz(1.2347686047219288) q[0],q[1]; cu1(1.301143819892076) q[0],q[1]; x q[0]; id q[1]; x q[0]; ch q[0],q[1]; cs q[1],q[0]; cu1(1.5030383631038575) q[0],q[1]; sx q[0]; id q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } qreg q[5]; creg c[5]; ccz q[2],q[1],q[0]; cz q[4],q[3]; u1(0.16125730064906685) q[4]; ch q[3],q[2]; ecr q[0],q[1]; rccx q[0],q[1],q[2]; ch q[4],q[3]; ccz q[2],q[0],q[1]; dcx q[4],q[3]; iswap q[4],q[3]; rxx(0.012152342097324896) q[1],q[0]; z q[2]; ryy(4.5496811550425145) q[1],q[3]; u3(4.040150994566733,2.335280058961066,0.2531137657316787) q[4]; ecr q[2],q[0]; xx_plus_yy(5.1053407184605355,0.4953185758002552) q[4],q[3]; ryy(2.6462001225104714) q[3],q[4]; sdg q[2]; cu(1.060999330843856,4.063891530073388,0.5388540151525009,0.2324560268780067) q[1],q[0]; rccx q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; r(3.196440067324131,3.0659655104549235) q[0]; cs q[2],q[1]; cswap q[2],q[1],q[0]; swap q[2],q[1]; xx_plus_yy(0.033003920593500324,0.2321754973201893) q[1],q[0]; ccz q[2],q[1],q[0]; ccz q[0],q[1],q[2]; cswap q[2],q[0],q[1]; rccx q[0],q[2],q[1]; cs q[2],q[0]; rz(0.01691544175479538) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; y q[0]; u1(0.3175054482826267) q[1]; p(2.3729645036627858) q[0]; crx(5.9412413577309175) q[1],q[0]; y q[0]; u(3.119130283497124,0.46083872010620003,4.1398633165841385) q[1]; iswap q[0],q[1]; ecr q[0],q[1]; ryy(4.496004930563525) q[0],q[1]; crx(4.746673563569592) q[1],q[0]; r(1.6634720685071591,4.090834463462841) q[1]; sxdg q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[2]; creg c[2]; u1(3.40467334352231) q[0]; sdg q[1]; tdg q[0]; sxdg q[1]; y q[0]; ryy(1.3349093769750036) q[0],q[1]; sdg q[0]; y q[0]; p(5.347534602224838) q[1]; cz q[0],q[1]; u3(3.0404144627520124,2.2925159216720803,4.49480174321249) q[1]; tdg q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; id q[1]; cu3(5.277120757577561,5.934690066846159,3.5956452551338267) q[2],q[0]; ccx q[1],q[0],q[2]; u1(1.2032150455524848) q[2]; u1(4.880046033942187) q[0]; p(3.8653719975173004) q[1]; rccx q[1],q[2],q[0]; rccx q[1],q[0],q[2]; u(0.48617282277254076,1.9568408718577268,5.941632457307877) q[1]; u(4.312863312493121,3.0446708185614226,5.822884781331794) q[0]; u3(0.3606497246899573,5.437952000576094,0.1875449619271771) q[2]; u1(2.9009579258134184) q[0]; sdg q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; c3sqrtx q[3],q[2],q[1],q[0]; rzx(1.6754280189110764) q[1],q[3]; id q[0]; ecr q[2],q[0]; r(2.5512267978153056,3.0126878251859317) q[3]; xx_minus_yy(5.290576305450627,1.9480021946504158) q[2],q[0]; iswap q[1],q[3]; rz(2.8349816659073763) q[2]; rx(6.23110486867319) q[1]; rcccx q[0],q[2],q[1],q[3]; x q[3]; ccz q[0],q[2],q[1]; c3sqrtx q[3],q[0],q[1],q[2]; iswap q[1],q[2]; rzx(3.526081605236166) q[0],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[3]; creg c[3]; sdg q[2]; u3(3.1005617393986,5.542034158023812,4.360461821024418) q[1]; rz(4.132923821054572) q[0]; ccx q[1],q[0],q[2]; ccx q[0],q[1],q[2]; ry(5.1901325577072965) q[0]; iswap q[2],q[1]; cry(6.217753174147856) q[2],q[0]; p(2.0815542636241804) q[1]; cp(0.7663857010820165) q[1],q[2]; z q[0]; u1(5.40860152111215) q[2]; csdg q[2],q[1]; cs q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; rccx q[3],q[1],q[2]; rx(3.962457090030006) q[0]; cswap q[1],q[2],q[0]; rccx q[1],q[2],q[0]; rccx q[0],q[2],q[1]; ccz q[1],q[2],q[0]; h q[3]; csx q[1],q[3]; rccx q[1],q[2],q[0]; cswap q[1],q[3],q[2]; t q[0]; ry(2.8740538400582256) q[1]; cswap q[3],q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[4]; creg c[4]; ccz q[1],q[0],q[3]; sx q[2]; ccz q[3],q[2],q[1]; cs q[2],q[0]; rccx q[3],q[0],q[2]; ecr q[0],q[1]; crx(5.849343765151196) q[2],q[1]; ccz q[1],q[3],q[2]; cswap q[1],q[3],q[0]; rccx q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[3]; creg c[3]; ccz q[0],q[2],q[1]; cswap q[1],q[2],q[0]; cswap q[2],q[0],q[1]; ccx q[0],q[1],q[2]; ccx q[0],q[2],q[1]; cswap q[0],q[2],q[1]; sxdg q[2]; rzx(1.8359420884336686) q[1],q[0]; cswap q[0],q[2],q[1]; ccx q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; rzx(3.371548738568605) q[1],q[0]; s q[1]; cy q[1],q[0]; cu(1.3912177233457221,2.302883589570823,6.107975848243844,3.3494876927776525) q[0],q[1]; iswap q[1],q[0]; rzx(0.7147002464947181) q[0],q[1]; ecr q[0],q[1]; cu(1.7601163738251218,1.8181727885005283,3.0306535971076007,3.1334151177183647) q[0],q[1]; r(5.937211573908631,2.0896014866566155) q[0]; id q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
9,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[4]; creg c[4]; rccx q[0],q[3],q[1]; t q[2]; cswap q[3],q[2],q[1]; y q[0]; rx(2.90904390716328) q[2]; x q[3]; ryy(1.978070083931778) q[1],q[0]; p(2.0210972411006067) q[3]; t q[2]; id q[1]; rz(1.723035013672237) q[1]; r(1.2813920480028007,6.028517591716531) q[0]; x q[3]; ccx q[3],q[1],q[2]; rx(1.6733304998652403) q[0]; u2(5.4128969371722535,3.5218855007710665) q[1]; cswap q[2],q[0],q[3]; sdg q[3]; cswap q[1],q[0],q[2]; u(1.7091007728400132,0.8547252841098081,4.750605052767514) q[3]; rx(0.8554491884346612) q[0]; r(5.9811358455618775,5.123483555891832) q[2]; rx(1.975576636792932) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
9,3,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[3]; creg c[3]; tdg q[0]; cu1(2.717242843106442) q[1],q[2]; cx q[2],q[1]; t q[0]; xx_plus_yy(0.17149675588105212,1.85099117258314) q[0],q[1]; u3(4.4552431324685235,6.184689144614018,2.4221377439617386) q[2]; x q[1]; t q[2]; t q[0]; u3(4.41412799745247,3.3918457280738483,3.772990601536154) q[1]; id q[0]; r(4.052136753880782,4.855538029889764) q[2]; csdg q[0],q[1]; y q[1]; y q[2]; r(0.04604169718440353,2.917339353269955) q[0]; swap q[2],q[1]; t q[2]; cz q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
9,2,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[2]; creg c[2]; id q[0]; z q[1]; sxdg q[0]; s q[1]; cx q[1],q[0]; sx q[1]; u1(1.4650604272572765) q[0]; cy q[0],q[1]; dcx q[0],q[1]; rxx(2.908604317445927) q[1],q[0]; cu1(5.0652054305051095) q[1],q[0]; ch q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
